dataset,id,group,exact,rows,bytes,hits,like_re2,rich_re2,literal_re2,chain_re2,joint_like_re2,joint_rich_re2,like_atoms,like_offered_bytes,literal_atoms,literal_offered_bytes,chain_atoms,chain_offered_bytes,trained_atoms,trained_offered_bytes,warm_rows,warm_atoms,source_warm_atoms,tail_source_atoms,tail_trained_atoms,cascade_atoms,cascade_offered_bytes,reverse_atoms,reverse_offered_bytes,chain_nodes,chain_leaves,chain_tokens,chain_literal_bytes,chain_relaxations,literal_nodes,literal_leaves,literal_relaxations,like_branches,like_tokens,like_literal_bytes,chain_cache_hits,chain_node_visits,baseline_fallback,chain_fallback,literal_fallback,ordered_re2,ordered_joint_like_re2,ordered_joint_rich_re2,position_atoms,position_visits,position_node_visits,position_cache_hits,position_peak_buffer_bytes,position_peak_memo_entries,ordered_nodes,ordered_leaves,ordered_relaxations,ordered_cascade_atoms,ordered_cascade_offered_bytes
uap,device_parsers:15,device_parsers,0,18213,1919759,11,11,11,14,14,11,11,218485,23027057,51735,6524652,51749,6526622,66534,8250942,1024,7168,2131,49618,59366,51846,6540211,218543,23035266,11,7,21,29,0,10,6,0,12,72,198,0,92869,0,0,0,14,11,11,98,21548,154,0,298,11,11,7,0,51846,6540211
uap,device_parsers:16,device_parsers,0,18213,1919759,3,3,3,3,3,3,3,655623,69105349,30484,3551286,30484,3551286,21291,2160109,1024,4096,1593,28891,17195,30547,3559603,655632,69106540,6,4,12,24,0,6,4,0,36,180,780,0,48700,0,0,0,3,3,3,12,2578,18,0,278,6,6,4,0,30547,3559603
uap,device_parsers:17,device_parsers,0,18213,1919759,42,188,181,198,198,188,181,433959,45615454,42992,5216138,43217,5248074,56470,6861702,1024,6144,2162,41055,50326,44816,5479576,434899,45752314,10,6,18,27,0,8,5,0,24,168,432,0,86191,0,0,0,192,188,181,1182,273204,1972,0,580,10,10,6,0,44672,5459128
uap,device_parsers:18,device_parsers,0,18213,1919759,12,18213,18213,18213,18213,18213,18213,0,0,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18213,1919759,18213,1919759,1,1,5,0,0,1,0,0,3,7,2,0,18213,1,0,1,18213,18213,18213,18213,7751816,18213,0,986,1,1,1,0,18213,1919759
uap,device_parsers:19,device_parsers,0,18213,1919759,19,18213,18213,18213,18213,18213,18213,18213,1919759,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,36426,3839518,36426,3839518,1,1,3,0,0,1,0,0,12,54,15,0,18213,0,0,1,18213,18213,18213,18213,3875908,18213,0,986,1,1,1,0,36426,3839518
uap,device_parsers:20,device_parsers,0,18213,1919759,3,3,3,3,3,3,3,218539,23034705,30484,3551310,18216,1920180,20264,2079884,1024,3072,1024,17192,17192,18235,1922829,218545,23035547,5,3,13,26,0,6,4,0,12,72,222,0,36432,0,0,0,3,3,3,9,3684,15,0,300,5,5,3,0,18235,1922829
uap,device_parsers:21,device_parsers,1,18213,1919759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,25,38,0,16,10,0,36,108,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0
uap,device_parsers:22,device_parsers,0,18213,1919759,157,18213,18213,18213,18213,18213,18213,18213,1919759,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,36426,3839518,36426,3839518,1,1,3,0,0,1,0,0,4,18,5,0,18213,0,0,1,18213,18213,18213,36426,7715390,54639,0,986,3,2,1,0,36426,3839518
uap,device_parsers:23,device_parsers,0,18213,1919759,30,30,30,30,30,30,30,218358,23006224,30511,3555585,18243,1924455,20292,2084293,1024,3072,1024,17219,17220,18405,1949923,218418,23015616,5,3,13,23,0,6,4,0,12,72,186,0,36486,0,0,0,30,30,30,90,41488,150,0,554,5,5,3,0,18405,1949923
uap,device_parsers:24,device_parsers,1,18213,1919759,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,51,0,8,5,0,12,36,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0
uap,device_parsers:25,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,32,0,6,4,0,6,18,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
uap,device_parsers:26,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,30,0,6,4,0,6,18,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
uap,device_parsers:27,device_parsers,0,18213,1919759,2,2,2,10,10,2,2,218544,23035360,34058,4054457,34076,4057327,50787,5992307,1024,7168,1738,32338,43619,34184,4082027,218555,23036934,11,7,22,27,0,10,6,0,12,84,186,0,66350,0,0,0,6,2,2,67,18479,106,0,616,11,11,7,0,34136,4070627
uap,device_parsers:28,device_parsers,0,18213,1919759,14,18213,18213,16,16,16,16,0,0,51823,6536798,51823,6536798,68638,8418234,1024,9216,2131,49692,59422,51823,6536798,51823,6536798,15,9,27,42,0,15,9,0,1,1,0,0,93015,1,0,0,16,16,16,144,29468,240,0,304,15,15,9,0,51823,6536798
uap,device_parsers:29,device_parsers,0,18213,1919759,2,18213,18213,2,2,2,2,0,0,30568,3562802,30568,3562802,47129,5508968,1024,6144,1595,28973,40985,30568,3562802,30568,3562802,10,6,18,37,0,10,6,0,1,1,0,0,61094,1,0,0,2,2,2,12,2512,20,0,284,10,10,6,0,30568,3562802
uap,device_parsers:30,device_parsers,0,18213,1919759,36,36,36,36,36,36,36,654960,69015628,51753,6527061,51753,6527061,65492,8168599,1024,6144,2131,49622,59348,52341,6607765,655126,69038206,10,6,18,33,0,10,6,0,36,180,690,0,92895,0,0,0,36,36,36,216,47278,360,0,308,10,10,6,0,52341,6607765
uap,device_parsers:31,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,27,0,6,4,0,6,18,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
uap,device_parsers:32,device_parsers,0,18213,1919759,1,1,1,2,2,1,1,437097,46072176,30483,3551181,18215,1920051,20263,2079755,1024,3072,1024,17191,17191,18248,1925019,437099,46072448,5,3,13,29,0,6,4,0,24,144,510,0,36430,0,0,0,2,1,1,6,2492,10,0,314,5,5,3,0,18248,1925019
uap,device_parsers:33,device_parsers,0,18213,1919759,6,9520,9520,6728,6728,6728,6728,27922,2613756,86628,11249569,94228,12328758,99472,12166694,1024,19456,3599,90629,80016,101608,13406154,101120,13187427,30,19,62,48,0,25,16,0,2,6,19,0,191027,0,0,0,2536,2536,2536,111104,26179745,176755,0,768,30,30,19,0,96841,12712441
uap,device_parsers:34,device_parsers,0,18213,1919759,11,11,11,11,11,11,11,436957,46049966,51737,6525009,38806,4831943,43459,5169410,1024,6144,1492,37314,37315,38915,4848781,437001,46056814,9,6,21,27,0,9,6,0,24,144,396,0,67321,0,0,0,11,11,11,66,21364,99,0,520,9,9,6,0,38915,4848781
uap,device_parsers:35,device_parsers,0,18213,1919759,5,5,5,5,5,5,5,72837,7676678,46352,5289265,46352,5289265,22149,2279868,1024,4096,1724,44628,18053,46357,5290051,72852,7679036,6,4,15,13,0,6,4,0,4,20,44,0,78621,0,0,0,5,5,5,20,8581,30,0,318,6,6,4,0,46357,5290051
uap,device_parsers:36,device_parsers,0,18213,1919759,15,15,15,17,17,15,15,436911,46046139,30525,3556623,30545,3559280,48112,5582717,1024,7168,1593,28952,40944,30752,3587819,436986,46056624,11,7,22,25,0,10,6,0,24,144,372,0,61066,0,0,0,15,15,15,119,26081,187,0,340,11,11,7,0,30704,3581531
uap,device_parsers:37,device_parsers,0,18213,1919759,18,9520,9520,9348,9348,9348,9348,27922,2613756,84189,10665321,84938,10764039,83880,9106531,1024,31744,4299,80639,52136,95243,12262188,87384,11231886,54,31,95,65,0,48,27,0,2,6,19,10849,199526,0,0,0,1856,1856,1856,276986,35242042,471114,23807,768,66,54,31,0,87047,11083410
uap,device_parsers:38,device_parsers,0,18213,1919759,3,15799,15799,18213,18213,15799,15799,109003,5334624,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,127216,7254383,124802,7169732,1,1,5,0,0,1,0,0,36,234,93,0,18213,0,0,1,18213,15799,15799,18213,7751816,18213,0,986,1,1,1,0,127216,7254383
uap,device_parsers:39,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,327806,34550910,30483,3551227,18215,1920097,20263,2079801,1024,3072,1024,17191,17191,18223,1921429,327810,34551586,5,3,13,25,0,6,4,0,18,144,315,0,36430,0,0,0,2,2,2,6,2932,10,0,360,5,5,3,0,18223,1921429
uap,device_parsers:40,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,437086,46070654,51759,6527916,38823,4834064,23339,2319841,1024,6144,1492,37331,17195,38845,4837078,437094,46071750,9,6,20,38,0,10,7,0,24,120,600,0,67329,0,0,0,2,2,2,12,3140,18,0,278,9,9,6,0,38845,4837078
uap,device_parsers:41,device_parsers,0,18213,1919759,5,5,5,5,5,5,5,18213,1919759,18218,1920126,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18218,1920126,18218,1920126,1,1,6,15,0,3,2,0,1,6,15,0,18213,0,0,0,5,5,5,5,1860,5,0,176,1,1,1,0,18218,1920126
uap,device_parsers:42,device_parsers,0,18213,1919759,65,65,65,65,65,65,65,327011,34446701,46290,5283321,46290,5283321,47638,5366167,1024,3072,1724,44566,44566,46637,5327756,327171,34467627,5,3,9,11,0,5,3,0,18,78,156,0,78559,0,0,0,65,65,65,195,45686,325,0,358,5,5,3,0,46637,5327756
uap,device_parsers:43,device_parsers,0,18213,1919759,31,18213,18213,178,178,178,178,0,0,30854,3608492,31108,3647494,47231,5527195,1024,6144,1598,29510,41087,31108,3647494,31108,3647494,10,6,19,23,0,6,4,0,1,1,0,254,62351,1,0,0,128,128,128,1241,292766,1951,0,616,11,10,6,0,31108,3647494
uap,device_parsers:44,device_parsers,0,18213,1919759,13,18213,18213,1956,1956,1956,1956,0,0,109104,14298367,111801,14681830,123639,15774793,1024,17408,4212,107589,106231,111801,14681830,111801,14681830,26,17,51,54,0,17,12,0,1,1,0,0,185855,1,0,0,914,914,914,26732,6127582,41257,0,768,27,26,17,0,111801,14681830
uap,device_parsers:45,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,109272,11517741,30483,3551160,18215,1920030,20263,2079734,1024,3072,1024,17191,17191,18221,1920843,109276,11518283,5,3,12,27,0,6,4,0,6,36,111,0,36430,0,0,0,2,2,2,6,2113,10,0,274,5,5,3,0,18221,1920843
uap,device_parsers:46,device_parsers,0,18213,1919759,5,5,5,5,5,5,5,218521,23032061,30486,3551610,18218,1920480,20266,2080184,1024,3072,1024,17194,17194,18243,1924085,218531,23033503,5,3,13,26,0,6,4,0,12,72,216,0,36436,0,0,0,5,5,5,15,6380,25,0,308,5,5,3,0,18243,1924085
uap,device_parsers:47,device_parsers,0,18213,1919759,41,42,41,2065,2064,42,41,218265,22998149,52809,6667191,52808,6667066,63522,7864491,1024,6144,2226,50582,57378,77285,10439571,218435,23020904,10,6,21,26,0,10,6,0,12,78,180,0,96579,0,0,0,1586,42,41,11980,3701397,20034,0,768,10,10,6,0,71549,9529095
uap,device_parsers:48,device_parsers,0,18213,1919759,7,7,7,7,7,7,7,437015,46060618,51733,6524351,38804,4831477,43456,5168813,1024,6144,1492,37312,37312,38875,4841351,437045,46064798,9,6,20,31,0,9,6,0,24,144,432,0,67315,0,0,0,7,7,7,42,11236,63,0,316,9,9,6,0,38875,4841351
uap,device_parsers:49,device_parsers,0,18213,1919759,25,9520,9520,120,120,120,120,27922,2613756,30751,3590377,30940,3618328,24153,2417842,1024,6144,1611,29329,18009,31072,3638930,47120,5389403,9,6,20,27,0,6,4,0,2,6,19,0,49531,0,0,0,110,110,110,712,181166,1068,0,508,9,9,6,0,31054,3636357
uap,device_parsers:50,device_parsers,0,18213,1919759,45,45,45,1446,1441,45,45,1091456,115010549,113502,14712336,113495,14711594,112467,14298207,1024,15360,5043,108452,97107,198631,27747703,1091744,115049157,24,15,53,61,0,24,15,0,60,294,1062,0,193123,0,0,0,292,45,45,14329,3998750,23655,0,768,21,24,15,0,129691,17115703
uap,device_parsers:51,device_parsers,0,18213,1919759,18,19,19,19,19,19,19,109222,11511095,30543,3557472,18265,1925468,20314,2085278,1024,3072,1024,17241,17242,18323,1933177,109261,11516276,5,3,13,24,0,6,4,0,6,42,93,0,36513,0,0,0,19,19,19,57,22098,95,0,338,5,5,3,0,18323,1933177
uap,device_parsers:52,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,109272,11517513,30485,3551400,18217,1920270,20265,2079974,1024,3072,1024,17193,17193,18223,1921311,109276,11518207,5,3,12,32,0,6,4,0,6,36,141,0,36433,0,0,0,2,2,2,6,2693,10,0,350,5,5,3,0,18223,1921311
uap,device_parsers:53,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,30,0,6,4,0,6,18,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
uap,device_parsers:54,device_parsers,0,18213,1919759,3,3,3,3,3,3,3,36423,3839066,29986,3517352,18216,1920211,20264,2079915,1024,3072,1024,17192,17192,18219,1920663,36429,3839970,5,3,10,26,0,6,4,0,2,12,33,0,36432,0,0,0,3,3,3,9,2653,15,0,316,5,5,3,0,18219,1920663
uap,device_parsers:55,device_parsers,0,18213,1919759,14,37,14,831,831,37,14,218358,23009834,31811,3740693,34866,4180792,49722,5824003,1024,7168,1655,33211,42554,44640,5645694,218577,23040632,11,7,22,24,0,6,4,0,12,84,174,0,67415,0,0,0,808,37,14,5787,1389741,9099,0,564,11,11,7,0,44364,5595270
uap,device_parsers:56,device_parsers,0,18213,1919759,15,18213,18213,18213,18213,18213,18213,0,0,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18213,1919759,18213,1919759,1,1,4,0,0,1,0,0,1,1,0,0,18213,1,0,1,18213,18213,18213,18213,5813862,18213,0,986,1,1,1,0,18213,1919759
uap,device_parsers:57,device_parsers,0,18213,1919759,4,4,4,367,367,4,4,327802,34551368,47572,6030405,47572,6030405,62748,7768199,1024,7168,1895,45677,55580,54146,7035209,327824,34554332,11,7,21,30,0,11,7,0,18,90,279,0,84190,0,0,0,25,4,4,2006,332130,3193,0,578,11,11,7,0,47990,6094529
uap,device_parsers:58,device_parsers,0,18213,1919759,1,12093,12093,18213,18213,12093,12093,237965,14729848,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,256178,16649607,250058,16295464,1,1,3,0,0,1,0,0,36,234,105,0,18213,0,0,1,18213,12093,12093,18213,3875908,18213,0,986,1,1,1,0,256178,16649607
uap,device_parsers:59,device_parsers,1,18213,1919759,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,30,37,0,17,10,0,30,90,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0
uap,device_parsers:60,device_parsers,0,18213,1919759,3,3,3,3,3,3,3,109269,11516973,30484,3551416,18216,1920286,20264,2079990,1024,3072,1024,17192,17192,18225,1921867,109275,11518027,5,3,11,23,0,6,4,0,6,30,87,0,36432,0,0,0,3,3,3,9,3664,15,0,512,5,5,3,0,18225,1921867
uap,device_parsers:61,device_parsers,0,18213,1919759,6,6,6,47,6,6,6,109260,11516085,30671,3584900,18219,1920582,20267,2080286,1024,3072,1024,17195,17195,18237,1923051,109272,11517731,5,3,12,23,0,7,5,0,6,36,87,0,36438,0,0,0,6,6,6,18,6365,30,0,284,5,5,3,0,18237,1923051
uap,device_parsers:62,device_parsers,0,18213,1919759,0,0,0,0,0,0,0,218556,23037108,30482,3551033,18213,1919759,20261,2079463,1024,3072,1024,17189,17189,18213,1919759,218556,23037108,5,3,13,31,0,7,5,0,12,60,282,0,36426,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,18213,1919759
uap,device_parsers:63,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,218551,23036388,30482,3551033,18214,1919903,20262,2079607,1024,3072,1024,17190,17190,18221,1920911,218553,23036676,5,3,12,29,0,6,4,0,12,60,258,0,36428,0,0,0,1,1,1,3,1085,5,0,290,5,5,3,0,18221,1920911
uap,device_parsers:64,device_parsers,0,18213,1919759,10,10,10,20,20,10,10,327706,34538178,42772,5185721,42772,5185721,39555,4087990,1024,5120,2162,40610,34435,43004,5222165,327740,34542937,8,5,19,31,0,8,5,0,18,132,297,0,73291,0,0,0,18,10,10,100,34432,160,0,502,8,8,5,0,42968,5214317
uap,device_parsers:65,device_parsers,0,18213,1919759,35,37,37,120,120,37,37,654857,68991512,51021,6415733,51164,6437154,65866,8160623,1024,7168,1984,49180,58698,54673,6963470,655044,69019169,11,7,21,25,0,10,6,0,36,216,558,143,92142,0,0,0,43,37,37,658,148344,1061,0,450,12,11,7,0,51901,6549362
uap,device_parsers:66,device_parsers,0,18213,1919759,7,7,7,125,125,7,7,1092545,115153141,87373,11241043,87373,11241043,95123,12258364,1024,9216,3671,83702,85907,94638,12327404,1092587,115158956,14,9,28,46,0,14,9,0,60,216,1254,0,140481,0,0,0,51,7,7,971,250144,1519,0,450,14,14,9,0,90198,11660204
uap,device_parsers:67,device_parsers,0,18213,1919759,5,6,5,136,136,6,5,109260,11516136,30619,3571293,18351,1940163,20400,2099971,1024,3072,1024,17327,17328,19149,2058861,109272,11517748,5,3,13,25,0,6,4,0,6,42,99,0,36701,0,0,0,136,6,5,408,173836,680,0,376,5,5,3,0,19149,2058861
uap,device_parsers:68,device_parsers,0,18213,1919759,3,4,3,5,5,4,3,109267,11516958,30487,3551709,18219,1920579,20266,2080161,1024,3072,1024,17195,17194,18238,1923171,109275,11518110,5,3,12,23,0,6,4,0,6,36,87,0,36437,0,0,0,5,4,3,15,5551,25,0,312,5,5,3,0,18238,1923171
uap,device_parsers:69,device_parsers,0,18213,1919759,30,36,32,120,38,36,32,218162,22978135,30813,3598393,18255,1925700,20298,2084947,1024,3072,1028,17227,17226,18317,1933675,218234,22988913,5,3,12,22,0,7,5,0,12,96,168,0,36507,0,0,0,36,36,32,114,43353,190,0,334,5,5,3,0,18293,1931395
uap,device_parsers:70,device_parsers,0,18213,1919759,1,1,1,5,5,1,1,109275,11518107,30486,3551650,18218,1920520,20266,2080224,1024,3072,1024,17194,17194,18245,1924639,109277,11518405,5,3,12,28,0,6,4,0,6,36,117,0,36436,0,0,0,5,1,1,15,5846,25,0,312,5,5,3,0,18245,1924639
uap,device_parsers:71,device_parsers,0,18213,1919759,4,4,4,5,5,4,4,437052,46067346,30492,3552222,30497,3552819,48089,5579332,1024,7168,1593,28904,40921,30557,3560277,437072,46069636,11,7,22,27,0,10,6,0,24,168,408,0,60988,0,0,0,4,4,4,32,5630,51,0,280,11,11,7,0,30533,3556941
uap,device_parsers:72,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,109275,11518140,30483,3551165,18214,1919897,20262,2079601,1024,3072,1024,17190,17190,18217,1920311,109277,11518416,5,3,12,28,0,7,5,0,6,36,117,0,36428,0,0,0,1,1,1,3,1043,5,0,278,5,5,3,0,18217,1920311
uap,device_parsers:73,device_parsers,0,18213,1919759,10,10,10,10,10,10,10,109248,11514225,30491,3552332,18223,1921202,20271,2080906,1024,3072,1024,17199,17199,18253,1925531,109268,11517111,5,3,12,28,0,6,4,0,6,36,117,0,36446,0,0,0,10,10,10,30,11237,50,0,320,5,5,3,0,18253,1925531
uap,device_parsers:74,device_parsers,1,18213,1919759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,21,34,0,12,7,0,18,54,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0
uap,device_parsers:75,device_parsers,0,18213,1919759,14,14,14,625,621,14,14,218460,23022904,49847,6192188,36746,4500036,45425,5461148,1024,6144,1673,35073,39281,44102,5675788,218517,23031312,9,6,21,26,0,10,7,0,12,72,186,0,64352,0,0,0,225,14,14,2972,830673,4581,0,526,9,9,6,0,39350,4907188
uap,device_parsers:76,device_parsers,0,18213,1919759,1,1,1,1,1,1,1,109275,11518143,30501,3553623,18214,1919896,20262,2079600,1024,3072,1024,17190,17190,18217,1920307,109277,11518417,5,3,11,27,0,7,5,0,6,30,111,0,36428,0,0,0,1,1,1,3,896,5,0,276,5,5,3,0,18217,1920307
uap,device_parsers:77,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,16,39,0,8,5,0,18,54,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0
uap,device_parsers:78,device_parsers,0,18213,1919759,51,18213,18213,54,54,54,54,0,0,42702,5174991,42810,5191235,39560,4088383,1024,5120,2162,40648,34440,42810,5191235,42810,5191235,8,5,17,17,0,5,3,0,1,1,0,4,73349,1,0,0,54,54,54,324,92288,486,0,366,9,8,5,0,42810,5191235
uap,device_parsers:79,device_parsers,0,18213,1919759,5,5,5,43,5,5,5,36421,3838746,26628,3133590,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18218,1920531,36426,3839518,1,1,7,11,0,3,2,0,2,17,23,0,18213,0,0,0,5,5,5,5,4662,5,0,346,1,1,1,0,18218,1920531
uap,device_parsers:80,device_parsers,0,18213,1919759,15,28,15,53,53,28,15,218361,23009031,30565,3563269,18293,1931695,20332,2089777,1024,3072,1024,17269,17260,18734,2001046,218429,23019052,5,3,13,22,0,6,4,0,12,72,168,0,36566,0,0,0,46,28,15,159,67196,265,0,554,5,5,3,0,18650,1983790
uap,device_parsers:81,device_parsers,0,18213,1919759,2,18213,18213,170,170,170,170,0,0,30771,3593706,30961,3622631,37533,4117796,1024,8192,1598,29363,29341,30961,3622631,30961,3622631,14,8,24,12,0,11,6,0,1,1,0,0,61899,1,0,0,156,156,156,1308,243282,2298,0,580,14,14,8,0,30961,3622631
uap,device_parsers:82,device_parsers,0,18213,1919759,4,17,4,18,18,17,4,218461,23024046,30501,3553548,18231,1922226,20279,2081930,1024,3072,1024,17207,17207,18352,1938768,218495,23028714,5,3,15,23,0,6,4,0,12,102,174,0,36462,0,0,0,18,17,4,54,26316,90,0,316,5,5,3,0,18352,1938768
uap,device_parsers:83,device_parsers,0,18213,1919759,6,6,6,6,6,6,6,18213,1919759,18224,1921178,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18219,1920677,18219,1920677,1,1,5,16,0,3,2,0,1,6,16,0,18213,0,0,0,6,6,6,6,3696,6,0,336,1,1,1,0,18219,1920677
uap,device_parsers:84,device_parsers,0,18213,1919759,2,2,2,2,2,2,2,18213,1919759,18215,1919977,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18215,1919977,18215,1919977,1,1,5,12,0,3,2,0,1,5,12,0,18213,0,0,0,2,2,2,2,880,2,0,220,1,1,1,0,18215,1919977
uap,device_parsers:85,device_parsers,0,18213,1919759,1,1,1,8,1,1,1,18213,1919759,27374,3230174,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,18214,1919881,18214,1919881,1,1,7,14,0,4,3,0,1,7,14,0,18213,0,0,0,1,1,1,1,738,1,0,246,1,1,1,0,18214,1919881
uap,device_parsers:86,device_parsers,1,18213,1919759,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,0,1,1,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
uap,device_parsers:87,device_parsers,0,18213,1919759,4,9,4,9,9,9,4,218499,23028441,30506,3554758,18222,1921124,20270,2080828,1024,3072,1024,17198,17198,18273,1928837,218517,23031171,5,3,15,35,0,7,5,0,12,84,330,0,36444,0,0,0,9,9,4,27,14380,45,0,340,5,5,3,0,18273,1928837
uap,device_parsers:88,device_parsers,0,18213,1919759,3,3,3,23,23,3,3,437075,46068908,42768,5184077,42794,5187486,40587,4167670,1024,6144,2165,40629,34443,43309,5260322,437089,46070929,9,6,19,29,0,8,5,0,24,168,408,0,73301,0,0,0,18,3,3,138,30642,207,0,366,9,9,6,0,43189,5247746
uap,device_parsers:89,device_parsers,0,18213,1919759,19,19,19,19,19,19,19,436849,46033546,30532,3558497,30551,3561431,48138,5587275,1024,7168,1595,28956,40970,30744,3591177,436947,46048646,11,7,22,32,0,10,6,0,24,144,504,0,61075,0,0,0,19,19,19,133,33450,209,0,368,11,11,7,0,30744,3591177
uap,device_parsers:90,device_parsers,0,18213,1919759,19,18213,18213,18213,18213,18213,18213,18213,1919759,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,36426,3839518,36426,3839518,1,1,3,0,0,1,0,0,36,162,45,0,18213,0,0,1,18213,18213,18213,18213,3875908,18213,0,986,1,1,1,0,36426,3839518
uap,device_parsers:91,device_parsers,0,18213,1919759,95,14000,14000,808,729,729,729,57521,3753492,30481,3550889,19470,2100227,20977,2182098,1024,3072,1050,18420,17905,20741,2282344,72778,5692333,5,3,15,9,0,3,2,0,9,27,30,0,38412,0,0,0,728,728,728,2187,1041572,3645,0,544,5,5,3,0,20739,2282044
uap,device_parsers:92,device_parsers,0,18213,1919759,46,46,46,46,46,46,46,218058,22958544,30527,3558163,18259,1927033,20312,2087408,1024,3072,1024,17235,17240,18313,1935757,218150,22973092,5,3,13,27,0,6,4,0,12,96,234,0,36518,0,0,0,46,46,46,138,63428,230,0,580,5,5,3,0,18313,1935757
uap,device_parsers:93,device_parsers,0,18213,1919759,62,18213,18213,18213,18213,18213,18213,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,18213,1,1,1,18213,18213,18213,0,0,18213,0,0,1,1,0,0,0,0
uap,device_parsers:94,device_parsers,0,18213,1919759,15,18213,18213,18213,18213,18213,18213,18213,1919759,0,0,18213,1919759,18213,1919759,1024,1024,1024,17189,17189,36426,3839518,36426,3839518,1,1,3,0,0,1,0,0,12,54,15,0,18213,0,0,1,18213,18213,18213,18213,3875908,18213,0,986,1,1,1,0,36426,3839518
uap,device_parsers:95,device_parsers,0,18213,1919759,1,18213,18213,18213,18213,18213,18213,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,30,15,0,18213,1,1,1,18213,18213,18213,0,0,18213,0,0,1,1,0,0,0,0
uap,device_parsers:96,device_parsers,0,18213,1919759,5,5,5,5,5,5,5,109263,11516550,30486,3551557,18218,1920427,20266,2080131,1024,3072,1024,17194,17194,18233,1922431,109273,11517886,5,3,12,27,0,6,4,0,6,36,111,0,36436,0,0,0,5,5,5,15,5077,25,0,270,5,5,3,0,18233,1922431
uap,device_parsers:97,device_parsers,1,18213,1919759,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17,27,0,9,6,0,36,108,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0
uap,device_parsers:98,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,25,0,6,4,0,6,18,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
uap,device_parsers:99,device_parsers,1,18213,1919759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,20,34,0,11,8,0,12,36,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0
