worker,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,key,node,role,stage,repeat,run,samples,leader_az,follower_azs,command,device_path,warmup,verified_records,remote_voters,fragments_per_record,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,file,started,ended,recovered_records,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,True,tail-e2aa1434c6678928-r0,3,leader,tail,0,11265772715507239736,40000,use1-az6,['use1-az2'],"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '-', '43001', '4096', '40000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-e2aa1434c6678928-r0.csv', '11265772715507239736', '8973', '2000']",/dev/nvme3n1,64,40064,1,1,878.712,886.114968825,4.885213400247027,1217.814,880.94497,882.156,883.878,885.214,886.937,889.6961,892.97025,903.76022,921.8403539999988,0.01,0.0,0.0,0.0,tail-e2aa1434c6678928-r0.csv.gz,1789406561.5104659,1789406600.3974502,40064,0,40000,878.749,886.1619625499999,4.885930438386071,1217.912,880.99199,882.2,883.926,885.261,886.98325,889.748,893.0191,903.80517,921.8923489999988,0.01,0.0,0.0,0.0
use1-az6,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,tail-404c13d25e935b34-r0,3,leader,tail,0,7702951885573814740,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-404c13d25e935b34-r0.csv', '7702951885573814740', '8973', '2000']",/dev/nvme3n1,64,12064,2,8,866.169,921.45082575,49.82152918695946,1095.805,869.94696,872.49895,876.6855,899.1885,954.32725,997.0169999999999,1005.0610499999999,1020.88027,1032.2424550000007,6.625,0.0,0.0,0.0,tail-404c13d25e935b34-r0.csv.gz,1789406631.258779,1789406647.2653196,12064,0,12000,1069.169,1095.7966125,23.807446957069484,2028.793,1075.1948,1078.04,1081.992,1085.801,1104.4592499999999,1134.9061,1141.08815,1168.36825,1208.0326500000017,100.0,0.008333333333333333,0.0,0.0
use1-az6,bad,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-66dd28615f14abbc-r0,3,leader,tail,0,17853575146398443584,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-66dd28615f14abbc-r0.csv', '17853575146398443584', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,794.764,801.737587375,8.182928046458407,1847.432,796.983,797.83795,799.286,800.527,802.2582500000001,804.9393,808.338,825.7390300000001,855.5900799999997,0.01,0.0,0.0,0.0,tail-66dd28615f14abbc-r0.csv.gz,1789406747.670872,1789406787.486394,40064,0,40000,903.294,909.615556325,8.039670124176581,1848.301,904.90197,905.71095,907.113,908.323,910.05,913.1062,917.1874,931.91231,963.8261179999996,0.035,0.0,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,tail-ecc326fbf9e2e1de-r0,3,leader,tail,0,17935564575515941623,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-ecc326fbf9e2e1de-r0.csv', '17935564575515941623', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,821.849,830.06708235,14.80533059835438,2861.558,823.951,824.894,826.839,828.579,830.659,833.3580999999999,836.7131499999999,859.09627,1032.3100149999998,0.1475,0.0025,0.0,0.0,tail-ecc326fbf9e2e1de-r0.csv.gz,1789407035.391013,1789407080.3289526,40064,2,40000,1028.472,1034.860747575,16.948056044101534,3092.153,1029.99398,1030.774,1032.174,1033.4675000000002,1035.33025,1038.3831,1041.87715,1055.3437800000002,1116.7393679999955,100.0,0.005,0.0,0.0
use1-az6,bad,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-30a658e2e934e667-r0,3,leader,tail,0,3130928256524689395,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-30a658e2e934e667-r0.csv', '3130928256524689395', '8973', '2000']",/dev/nvme3n1,64,12064,2,1,865.217,1077.8802985,100.72924171972802,1358.512,901.1730200000001,912.06185,996.7025000000001,1104.5435,1132.46425,1193.7454,1221.4244,1323.3546800000001,1348.7774390000002,73.04166666666667,0.0,0.0,0.0,tail-30a658e2e934e667-r0.csv.gz,1789407084.8876152,1789407101.353969,12064,0,12000,1085.815,1189.6331265,77.18009163791527,1457.975,1093.74056,1101.5208,1130.9985,1161.7115,1216.9772500000001,1318.5417,1324.83655,1389.06456,1451.6402500000002,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-c3d340e322160d27-r0,3,leader,tail,0,15405615573773232563,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-c3d340e322160d27-r0.csv', '15405615573773232563', '8973', '2000']",/dev/nvme3n1,64,12064,2,8,870.543,967.3613857500001,84.11972128288613,1337.852,875.53797,879.1419500000001,886.996,939.3865000000001,1004.88875,1127.7761,1133.0950500000001,1159.7177700000002,1170.024379,34.50833333333333,0.0,0.0,0.0,tail-c3d340e322160d27-r0.csv.gz,1789407103.7462041,1789407120.1757572,12064,0,12000,1091.795,1133.06722275,35.30693341612191,1609.886,1096.40093,1099.1269499999999,1104.4267499999999,1114.969,1160.5155,1186.4379999999999,1199.1810500000001,1226.32564,1250.3653050000003,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-feb20b67f08bd3f9-r0,3,leader,tail,0,4565508492293714814,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-feb20b67f08bd3f9-r0.csv', '4565508492293714814', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,772.517,779.66339315,6.233002221063544,1140.66,774.4929800000001,775.508,777.164,778.5055,780.241,782.8561,786.0321,807.5969900000002,830.2852139999992,0.005,0.0,0.0,0.0,tail-feb20b67f08bd3f9-r0.csv.gz,1789407122.7505398,1789407161.8786948,40064,1,40000,881.942,892.2767939500001,17.297432045436494,3423.163,884.732,886.16,888.81,891.199,893.7082499999999,896.584,899.8512499999999,919.2965800000002,952.8541779999995,0.055,0.005,0.0,0.0
use1-az6,bad,tcp,1500,4096,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,tail-7968d4d0920a1d7b-r0,3,leader,tail,0,203275864509711332,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-7968d4d0920a1d7b-r0.csv', '203275864509711332', '1472', '2000']",/dev/nvme1n1,64,40064,2,1,2652.654,3524.3660683,141.41084775167528,10266.419,3323.28614,3404.6468999999997,3474.154,3518.924,3566.82925,3616.2712,3652.1614,3742.67027,4603.98852199992,100.0,100.0,0.0725,0.005,tail-7968d4d0920a1d7b-r0.csv.gz,1789407165.2501829,1789407341.3164637,40064,0,40000,3549.632,3784.9000094499997,188.6268442699985,17289.539,3659.95952,3696.61075,3741.77975,3774.572,3811.3045,3844.5994,3864.7164,3919.2171000000003,6247.906143999168,100.0,100.0,0.17,0.0125
use1-az6,bad,tcp,1500,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-d7cb885849cb024c-r0,3,leader,tail,0,12164894572828705730,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-d7cb885849cb024c-r0.csv', '12164894572828705730', '1472', '2000']",/dev/nvme3n1,64,40064,2,1,819.654,887.5946862500001,35.82700601907534,1604.676,824.53197,827.82095,870.9,879.456,930.72775,939.367,939.88805,947.2234900000001,976.2721789999995,0.06,0.0,0.0,0.0,tail-d7cb885849cb024c-r0.csv.gz,1789407389.4891586,1789407443.2429755,40064,0,40000,1184.676,1249.4878424249998,36.129491073754345,2869.395,1188.4299700000001,1190.7199,1238.431,1243.2734999999998,1257.8745,1303.352,1304.117,1312.46109,1336.2443869999986,100.0,0.0025,0.0,0.0
use1-az6,bad,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,tail-c919b4e5aa5fe5eb-r0,3,leader,tail,0,17627917164446053034,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-c919b4e5aa5fe5eb-r0.csv', '17627917164446053034', '1472', '2000']",/dev/nvme1n1,64,12064,2,1,3220.736,4201.612229666666,167.18724963034538,16058.822,4001.4672,4072.2068999999997,4148.0505,4199.0345,4249.83525,4294.3732,4324.2741,4384.380389999999,5254.870011000128,100.0,100.0,0.15833333333333333,0.008333333333333333,tail-c919b4e5aa5fe5eb-r0.csv.gz,1789407446.9531596,1789407511.3593833,12064,0,12000,4121.894,4365.20903775,221.09479209774855,16058.871,4214.949790000001,4249.73225,4301.117,4345.608,4399.654,4466.363,4515.01005,4602.16385,6491.318611000175,100.0,100.0,0.3333333333333333,0.016666666666666666
use1-az6,bad,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-30a658e2e934e667-r1,3,leader,tail,1,3467533542635770159,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-30a658e2e934e667-r1.csv', '3467533542635770159', '8973', '2000']",/dev/nvme3n1,64,12064,2,1,836.787,937.6661709166667,68.36878530262089,2621.24,854.32997,861.20125,894.7395,917.0554999999999,958.31125,1086.05,1092.4922,1118.34023,1139.4604760000002,13.025,0.008333333333333333,0.0,0.0,tail-30a658e2e934e667-r1.csv.gz,1789407578.3829262,1789407594.5703692,12064,0,12000,1079.891,1152.5856761666666,38.52688006203546,2621.278,1090.85185,1095.2685,1130.7815,1158.097,1170.4257499999999,1194.6501,1213.08185,1245.1046800000001,1295.3997750000003,100.0,0.008333333333333333,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,True,tail-e2aa1434c6678928-r1,3,leader,tail,1,12557755324443593080,40000,use1-az6,['use1-az2'],"['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '-', '43001', '4096', '40000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-e2aa1434c6678928-r1.csv', '12557755324443593080', '8973', '2000']",/dev/nvme3n1,64,40064,1,1,1029.669,1036.58547465,30.342831317617797,5726.935,1031.1779900000001,1032.189,1033.90275,1035.271,1037.08,1039.575,1042.545,1059.93412,1080.897528999998,100.0,0.01,0.0025,0.0,tail-e2aa1434c6678928-r1.csv.gz,1789407596.496501,1789407641.422574,40064,2,40000,1029.706,1036.622858425,30.343423827902672,5727.077,1031.21499,1032.225,1033.94,1035.308,1037.118,1039.615,1042.582,1059.97018,1080.934528999998,100.0,0.01,0.0025,0.0
use1-az6,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,tail-404c13d25e935b34-r1,3,leader,tail,1,2153280971710497634,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-404c13d25e935b34-r1.csv', '2153280971710497634', '8973', '2000']",/dev/nvme3n1,64,12064,2,8,845.933,921.2082933333332,48.66673439095185,1582.626,852.68578,856.6999500000001,882.5385,915.508,949.4915,982.1681,996.8576499999999,1093.3400100000001,1123.332028,4.566666666666666,0.0,0.0,0.0,tail-404c13d25e935b34-r1.csv.gz,1789407645.0789988,1789407661.0833092,12064,0,12000,1084.999,1112.0482933333333,24.959036205182727,1702.504,1088.63499,1091.48585,1095.964,1100.7145,1121.51875,1152.6065,1159.3065000000001,1183.60814,1230.4502280000006,100.0,0.0,0.0,0.0
use1-az6,bad,tcp,1500,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-d7cb885849cb024c-r1,3,leader,tail,1,4840659595542786048,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-d7cb885849cb024c-r1.csv', '4840659595542786048', '1472', '2000']",/dev/nvme3n1,64,40064,2,1,772.14,798.672221675,29.053548185160366,1659.581,775.10499,776.40795,778.78375,782.413,838.9962499999999,843.7751,846.0502499999999,854.9380199999999,907.5120319999999,0.015,0.0,0.0,0.0,tail-d7cb885849cb024c-r1.csv.gz,1789407663.6458988,1789407715.7776296,40064,0,40000,1205.408,1215.7826263250001,8.523386257605718,1671.868,1207.88899,1209.231,1211.682,1214.3225,1217.78125,1221.353,1224.849,1250.5641600000001,1280.4426599999977,100.0,0.0,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-feb20b67f08bd3f9-r1,3,leader,tail,1,8744936436376078975,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-feb20b67f08bd3f9-r1.csv', '8744936436376078975', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,790.527,802.029815475,7.3309236555311035,1032.179,794.65098,796.47995,799.20975,801.034,802.91,805.23,807.9801,836.35303,870.8400469999999,0.01,0.0,0.0,0.0,tail-feb20b67f08bd3f9-r1.csv.gz,1789407854.6307287,1789407898.9425628,40064,1,40000,1012.368,1021.47549695,15.214789952792339,3029.389,1015.07997,1016.367,1018.415,1020.078,1022.0862500000001,1025.0991999999999,1029.3710500000002,1051.0985400000009,1090.920024,100.0,0.005,0.0,0.0
use1-az6,bad,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,tail-ecc326fbf9e2e1de-r1,3,leader,tail,1,17243041868405092940,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-ecc326fbf9e2e1de-r1.csv', '17243041868405092940', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,799.726,807.902813275,13.071895759116531,2802.198,802.233,803.529,805.484,806.979,808.71625,810.8601,813.0861,832.02718,873.8941179999996,0.0175,0.005,0.0,0.0,tail-ecc326fbf9e2e1de-r1.csv.gz,1789407902.242605,1789407946.5554605,40064,2,40000,1009.817,1019.7980639,13.898846762419419,2805.87,1013.13999,1014.646,1017.027,1018.85,1020.914,1023.45,1026.3132500000002,1043.24159,1065.9947209999975,100.0,0.0075,0.0,0.0
use1-az6,bad,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-66dd28615f14abbc-r1,3,leader,tail,1,16597111601813488450,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-66dd28615f14abbc-r1.csv', '16597111601813488450', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,824.951,835.902842075,8.851116786806323,1385.245,828.2319299999999,830.047,832.7547500000001,834.799,837.013,839.575,842.4051999999999,869.6455700000001,905.3781959999993,0.0175,0.0,0.0,0.0,tail-66dd28615f14abbc-r1.csv.gz,1789407949.833214,1789408001.7390115,40064,0,40000,1200.656,1209.8151234,12.181584130823152,2745.86,1203.0109499999999,1204.3429,1206.85375,1208.726,1210.962,1213.8673,1217.205,1233.26734,1263.5853659999989,100.0,0.0075,0.0,0.0
use1-az6,bad,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,tail-c919b4e5aa5fe5eb-r1,3,leader,tail,1,5595933514334740718,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-c919b4e5aa5fe5eb-r1.csv', '5595933514334740718', '1472', '2000']",/dev/nvme1n1,64,12064,2,1,3211.56,4180.7582007500005,166.7099782875007,9598.963,3964.14925,4054.7215499999998,4124.52175,4171.6385,4223.086,4275.0177,4310.976,4422.59835,5997.874954000022,100.0,100.0,0.25,0.0,tail-c919b4e5aa5fe5eb-r1.csv.gz,1789408004.828852,1789408072.8121865,12064,0,12000,4389.781,4645.539151833333,184.36192082891722,11149.094,4506.02024,4543.5158,4594.25575,4634.196,4676.37125,4714.975100000001,4739.7646,4805.5461,8013.05864600001,100.0,100.0,0.4666666666666667,0.016666666666666666
use1-az6,bad,udp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-c3d340e322160d27-r1,3,leader,tail,1,14508418612411558538,12000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.16.179', '172.31.90.221', '43001', '65536', '12000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-c3d340e322160d27-r1.csv', '14508418612411558538', '8973', '2000']",/dev/nvme3n1,64,12064,2,8,839.199,905.5742753333333,49.42618584427717,1158.708,845.28792,848.6319,877.168,904.97,913.09725,937.8764,972.6255,1110.23387,1136.6905970000003,3.8833333333333333,0.0,0.0,0.0,tail-c3d340e322160d27-r1.csv.gz,1789408110.623829,1789408128.5202856,12064,0,12000,1224.019,1261.00265425,32.02343106945871,2634.769,1229.1588800000002,1232.22695,1237.8210000000001,1245.716,1289.05575,1299.6142,1314.7899,1340.63836,1376.0776130000002,100.0,0.008333333333333333,0.0,0.0
use1-az6,bad,tcp,1500,4096,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,tail-7968d4d0920a1d7b-r1,3,leader,tail,1,16317134821072769859,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-7968d4d0920a1d7b-r1.csv', '16317134821072769859', '1472', '2000']",/dev/nvme1n1,64,40064,2,1,2692.751,3551.3520475500004,129.24925517046913,10601.417,3360.43455,3439.6994999999997,3505.99625,3550.304,3593.6515,3629.9549,3653.0204,3704.6002100000005,4883.509611999785,100.0,100.0,0.09,0.005,tail-7968d4d0920a1d7b-r1.csv.gz,1789408131.0610895,1789408302.5908892,40064,0,40000,3448.502,3666.6268111,174.84019844568488,10601.483,3551.32778,3580.07015,3623.0485,3654.5895,3690.07825,3722.9074,3744.34325,3813.21429,6269.991770999984,100.0,100.0,0.21,0.0075
use1-az6,bad,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,tail-66dd28615f14abbc-r2,3,leader,tail,2,4113846174838186515,40000,use1-az6,"['use1-az4', 'use1-az2']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.16.179', '172.31.90.221', '43001', '4096', '40000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165845Z-64397b04/results/tail-66dd28615f14abbc-r2.csv', '4113846174838186515', '8973', '2000']",/dev/nvme3n1,64,40064,2,1,787.419,799.1613989,34.51745587440547,1137.173,789.281,790.135,791.519,792.81,794.913,799.8501,807.2425,1036.75112,1059.940014,1.9275,0.0,0.0,0.0,tail-66dd28615f14abbc-r2.csv.gz,1789408505.8881514,1789408551.7222588,40064,0,40000,1051.369,1058.5849867499999,9.203822518892595,1406.977,1053.006,1053.784,1055.153,1056.4735,1058.645,1062.5951,1068.55005,1104.01224,1128.5962599999991,100.0,0.0,0.0,0.0
